
organism_name
Absidia glauca
Saccharomyces kudriavzevii IFO1803
Candida albicans Ca6
Saccharomyces kudriavzevii ZP591
Saccharomyces kudriavzevii FM1071
Saccharomyces kudriavzevii FM1094
Puccinia striiformis f. sp. tritici PST-78
Rhodotorula toruloides MTCC 457
Aspergillus oryzae AS 3.863
Capillidium heterosporum
Coniosporium apollinis CBS 100218
Cucurbitaria berberidis CBS 394.84
Lentithecium fluviatile CBS 122367
Myriangium duriaei CBS 260.36
Daldinia eschscholzii IFB-TL01
Penicillium digitatum PHI26
Penicillium digitatum Pd1
Pichia exigua
Acaulopage tetraceros
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Geotrichum candidum
Aspergillus montevidensis
Colletotrichum sublineola
Colletotrichum sublineola
Colletotrichum sublineola
Zymoseptoria pseudotritici
Zymoseptoria ardabiliae
Fusarium azukicola
Morchella importuna
Morchella importuna
Morchella septimelata
Morchella septimelata
Morchella septimelata
Morchella sextelata
Morchella sextelata
Aplosporella prunicola CBS 121167
Aulographum hederae CBS 113979
Hamiltosporidium tvaerminnensis
Hamiltosporidium tvaerminnensis
Candida sanyaensis
Acidiella bohemica
Saccharomyces cerevisiae P283
Encephalitozoon romaleae SJ-2008
Candida albicans 3153A
Candida albicans CHN1
Candida albicans CHN1
Candida albicans A20
Candida albicans A48
Candida albicans A67
Candida albicans A92
Candida albicans A123
Candida albicans A155
Candida albicans A84
Candida albicans A203
Capronia coronata CBS 617.96
Capronia epimyces CBS 606.96
Cladophialophora psammophila CBS 110553
Cladophialophora yegresii CBS 114405
Exophiala aquamarina CBS 119918
Saccharomyces cerevisiae R008
Saccharomyces cerevisiae R103
Saccharomyces cerevisiae P301
[Candida] oceani
Trichosporon asahii var. asahii CBS 2479
Alternaria burnsii
Alternaria burnsii
Alternaria rosae
Zasmidium angulare
Aspergillus hiratsukae
Aspergillus hiratsukae
Diddensiella caesifluorescens
Trichoderma gracile
Clarireedia homoeocarpa LT30
Talaromyces amestolkiae
Peterozyma toletana
Aspergillus oryzae 100-8
Neolecta irregularis DAH-3
Candida theae
Dactylonectria torresensis
Dactylonectria torresensis
Dactylonectria torresensis
Stagonosporopsis tanaceti
Metschnikowia fructicola 277
Saccharomyces cerevisiae N85
Verticillium dahliae JR2
Cerataphis brasiliensis yeast-like symbiont
Sparassis latifolia
Sparassis latifolia
Sparassis latifolia
Fusarium sarcochroum
Penicillium expansum NRRL 62431
Cryphonectria naterciae
Cryphonectria naterciae
Colletotrichum godetiae
Colletotrichum orchidophilum
Colletotrichum salicis
Colletotrichum scovillei
Colletotrichum scovillei
Colletotrichum scovillei
Colletotrichum scovillei
Parastagonospora nodorum Sn79
Zancudomyces culisetae
Aureobasidium pullulans AY4
Pichia kudriavzevii M12
[Candida] ethanolica M2
Candida orthopsilosis AY2
Colletotrichum orbiculare MAFF 240422
Colletotrichum fructicola Nara gc5
Diversispora eburnea
Saccharomyces pastorianus CCY48 - 91
Diaporthe amygdali
Diaporthe ampelina
Diaporthe ampelina
Trichophyton rubrum CBS 100081
Trichophyton rubrum CBS 289.86
Trichophyton rubrum CBS 288.86
Trichophyton soudanense CBS 452.61
Trichophyton rubrum CBS 735.88
Trichophyton rubrum CBS 202.88
Trichophyton rubrum D6
Trichophyton interdigitale H6
Trichophyton rubrum MR850
Trichophyton interdigitale MR816
Trichophyton rubrum MR1448
Trichophyton rubrum MR1459
Knoxdaviesia proteae
Fusarium fujikuroi B14
Colletotrichum aenigma
Volvariella volvacea PYd21
Penicillium chrysogenum KF-25
Trichosporon asahii var. asahii CBS 8904
Aspergillus tanneri
Aspergillus tanneri
Aspergillus tanneri
Aspergillus amoenus
Aspergillus creber
Aspergillus jensenii
Aspergillus puulaauensis
Saccharomyces cerevisiae PE-2
Saccharomyces cerevisiae PE-2
Cyphellophora europaea CBS 101466
Mucor circinelloides 1006PhL
Ophiostoma novo-ulmi subsp. novo-ulmi H327
Aspergillus bertholletiae
Epichloe elymi E56
Grammothele lineata
Histoplasma capsulatum var. capsulatum Tmu
Fusarium proliferatum ET1
Epichloe typhina E8
Epichloe gansuensis var. inebrians E818
Saccharomyces cerevisiae ZTW1
Pyrenula massariospora
Pestalotiopsis fici W106-1
Fusarium oxysporum f. sp. cubense race 1
Fusarium oxysporum f. sp. cubense race 1
Chaetomium thermophilum var. dissitum
Cryptococcus neoformans var. grubii C23
Cryptococcus neoformans var. grubii AD1-7a
Cryptococcus neoformans var. grubii A2-102-5
Cryptococcus neoformans var. grubii D17-1
Cryptococcus neoformans var. grubii AD2-60a
Cryptococcus neoformans var. grubii Gb118
Cryptococcus neoformans var. grubii Br795
Cryptococcus neoformans var. grubii MW-RSA36
Cryptococcus neoformans var. grubii c8
Cryptococcus neoformans var. grubii CHC193
Cryptococcus neoformans var. grubii AD1-83a
Cryptococcus neoformans var. grubii MW-RSA1955
Cryptococcus neoformans var. grubii Th84
Cryptococcus neoformans var. grubii c45
Cryptococcus neoformans var. grubii MW-RSA852
Cryptococcus neoformans var. grubii Bt120
Cryptococcus neoformans var. grubii Bt15
Cryptococcus neoformans var. grubii Tu259-1
Cryptococcus neoformans var. grubii Bt1
Cryptococcus neoformans var. grubii Bt63
Cryptococcus neoformans var. grubii Bt85
Cryptococcus neoformans var. grubii Tu401-1
Cryptococcus neoformans var. grubii Ze90-1
Cryptococcus neoformans var. grubii 125.91
Cryptococcus neoformans var. grubii A5-35-17
Cryptococcus neoformans var. grubii A1-35-8
Cytospora leucostoma
Diaporthe longicolla MSPL 10-6
Malassezia sympodialis ATCC 42132
Malassezia sympodialis ATCC 42132
Basidioascus undulatus
Lachancea mirantina
[Candida] duobushaemulonis
[Candida] duobushaemulonis
[Candida] haemuloni var. vulneris
[Candida] haemuloni var. vulneris
Clohesyomyces aquaticus
[Cryptococcus] albidus var. albidus
Sugiyamaella xylanicola (nom. inval.)
Trichoderma longibrachiatum SMF2
Hanseniaspora hatyaiensis (nom. inval.)
Fusarium tupiense
Fusarium albidum
Fusarium albosuccineum
Fusarium cyanostomum
Fusarium rusci
Fusarium verrucosum
Fusarium torreyae
Colletotrichum gloeosporioides Cg-14
Auricularia cornea
Puccinia striiformis f. sp. tritici CY32
Penicillium digitatum PDC 102
Anncaliia algerae PRA109
Herpotrichiellaceae sp. UM238
Hypoxylon pulicicidum
Hypoxylon pulicicidum
Candida maltosa Xu316
Beauveria bassiana D1-5
Aspergillus turcosus
Aspergillus turcosus
Lachancea lanzarotensis
Paramicrosporidium saccamoebae
Hanseniaspora uvarum DSM 2768
Starmerella bacillaris
Starmerella bacillaris
Starmerella bacillaris
Starmerella bacillaris
Starmerella bacillaris
Trichoderma hamatum GD12
Emmonsia crescens UAMH 3008
Sphaerosporella brunnea
Penicillium digitatum Pd01-ZJU
Leucoagaricus gongylophorus Ac12
Sporothrix curviconia
Sporothrix euskadiensis
Puccinia striiformis f. sp. tritici PST43
Puccinia striiformis f. sp. tritici PST21
Puccinia striiformis f. sp. tritici 08/21
Puccinia striiformis f. sp. tritici 87/7
Ophiostoma piceae UAMH 11346
Lichtheimia corymbifera JMRC:FSU:9682
Endocarpon pusillum Z07020
Curvularia lunata CX-3
Lichenothelia convexa
Pyricularia grisea W97-11
Heterobasidion annosum 03012
Lachancea nothofagi CBS 11611
Lachancea meyersii CBS 8951
Neurospora pannonica FGSC 7221
Neurospora pannonica FGSC 7221
Neurospora terricola FGSC 1889
Neurospora terricola FGSC 1889
Talaromyces purpureogenus
Talaromyces purpureogenus
Pyricularia grisea W98-20
Neurospora africana FGSC 1740
Neurospora sublineolata FGSC 5508
Talaromyces stollii
Cercospora canescens BHU
Blumeria graminis f. sp. tritici 96224
Rhizopus microsporus var. chinensis CCTCC M201021
Pyricularia oryzae KJ201
Pyricularia oryzae 4091-5-8
Mucor velutinosus B5328
Rhizopus arrhizus B7407
Mucor circinelloides B8987
Syncephalastrum racemosum B6101
Lichtheimia ramosa B5399
Apophysomyces trapeziformis B9324
Apophysomyces elegans B7760
Cunninghamella elegans B9769
Rhizopus stolonifer B9770
Saksenaea vasiformis B4078
Metarhizium anisopliae ARSEF 549
Metarhizium guizhouense ARSEF 977
Metarhizium brunneum ARSEF 3297
Metarhizium majus ARSEF 297
Immersiporthe knoxdaviesiana
Immersiporthe knoxdaviesiana
Zymoseptoria tritici ST99CH_1A5
Zymoseptoria tritici ST99CH_1E4
Zymoseptoria tritici ST99CH_3D1
Zymoseptoria tritici ST99CH_3D7
Pseudozyma flocculosa PF-1
Cladophialophora carrionii CBS 160.54
Fusarium fujikuroi IMI 58289
[Candida] castellii CBS 4332
Nakaseomyces delphensis CBS 2170
[Candida] bracarensis CBS 10154
[Candida] nivariensis CBS 9983
Nakaseomyces bacillisporus CBS 7720
Papiliotrema flavescens NRRL Y-50378
Rhizopus arrhizus Type I NRRL 13440
Rhizopus arrhizus Type I NRRL 18148
Rhizopus arrhizus Type I NRRL 21396
Rhizopus arrhizus 99-133
Rhizopus arrhizus HUMC 02
Rhizopus delemar Type II NRRL 21477
Rhizopus arrhizus 99-892
Rhizopus delemar Type II NRRL 21447
Rhizopus delemar Type II NRRL 21446
Lichtheimia corymbifera 008-049
Cunninghamella bertholletiae 175
Stachybotrys chartarum IBT 7711
Stachybotrys chartarum IBT 40293
Meira miltonrushii
Retiboletus ornatipes
Blumeria hordei A6
Blumeria hordei K1
Blumeria hordei K1
Stachybotrys chlorohalonata IBT 40285
Stachybotrys chartarum IBT 40288
Dactylellina haptotyla CBS 200.50
Fusarium ussurianum
Fusarium ussurianum
Fusarium ussurianum
Fusarium ussurianum
Phaeoacremonium minimum UCRPA7
Neofusicoccum parvum UCRNP2
Eutypa lata UCREL1
Aspergillus felis
Aspergillus felis
Rhizoctonia solani AG-8 WAC10335
Anncaliia algerae PRA339
Botrytis cinerea BcDW1
Mucor irregularis B50
Hemileia vastatrix HvCat
Metarhizium anisopliae BRIP 53293
Metarhizium anisopliae BRIP 53284
Phyllosticta citricarpa CGMCC3.14348
Penicillium paxilli ATCC 26601
Saccharomyces cerevisiae YJM1083
Saccharomyces cerevisiae YJM1129
Lecanicillium fungicola 150-1
Saccharomyces cerevisiae YJM189
Saccharomyces cerevisiae YJM193
Saccharomyces cerevisiae YJM195
Saccharomyces cerevisiae YJM244
Saccharomyces cerevisiae YJM248
Saccharomyces cerevisiae YJM270
Saccharomyces cerevisiae YJM271
Saccharomyces cerevisiae YJM450
Saccharomyces cerevisiae YJM453
Saccharomyces cerevisiae YJM456
Saccharomyces cerevisiae YJM470
Saccharomyces cerevisiae YJM541
Saccharomyces cerevisiae YJM554
Saccharomyces cerevisiae YJM555
Saccharomyces cerevisiae YJM627
Saccharomyces cerevisiae YJM681
Saccharomyces cerevisiae YJM682
Saccharomyces cerevisiae YJM683
Saccharomyces cerevisiae YJM689
Saccharomyces cerevisiae YJM693
Saccharomyces cerevisiae YJM969
Saccharomyces cerevisiae YJM972
Saccharomyces cerevisiae YJM975
Saccharomyces cerevisiae YJM978
Saccharomyces cerevisiae YJM981
Saccharomyces cerevisiae YJM984
Saccharomyces cerevisiae YJM987
Saccharomyces cerevisiae YJM990
Saccharomyces cerevisiae YJM993
Saccharomyces cerevisiae YJM996
Saccharomyces cerevisiae YJM1133
Saccharomyces cerevisiae YJM1190
Saccharomyces cerevisiae YJM1199
Saccharomyces cerevisiae YJM1202
Saccharomyces cerevisiae YJM1208
Saccharomyces cerevisiae YJM1242
Saccharomyces cerevisiae YJM1244
Saccharomyces cerevisiae YJM1248
Saccharomyces cerevisiae YJM1250
Saccharomyces cerevisiae YJM1252
Saccharomyces cerevisiae YJM1273
Saccharomyces cerevisiae YJM1304
Saccharomyces cerevisiae YJM1307
Saccharomyces cerevisiae YJM1311
Saccharomyces cerevisiae YJM1326
Saccharomyces cerevisiae YJM1332
Saccharomyces cerevisiae YJM1336
Saccharomyces cerevisiae YJM1338
Saccharomyces cerevisiae YJM1341
Saccharomyces cerevisiae YJM1342
Saccharomyces cerevisiae YJM1355
Saccharomyces cerevisiae YJM1356
Saccharomyces cerevisiae YJM1381
Saccharomyces cerevisiae YJM1383
Saccharomyces cerevisiae YJM1385
Saccharomyces cerevisiae YJM1386
Saccharomyces cerevisiae YJM1387
Saccharomyces cerevisiae YJM1388
Saccharomyces cerevisiae YJM1389
Saccharomyces cerevisiae YJM1399
Saccharomyces cerevisiae YJM1400
Saccharomyces cerevisiae YJM1401
Saccharomyces cerevisiae YJM1402
Saccharomyces cerevisiae YJM1415
Saccharomyces cerevisiae YJM1417
Saccharomyces cerevisiae YJM1418
Saccharomyces cerevisiae YJM1419
Saccharomyces cerevisiae YJM1433
Saccharomyces cerevisiae YJM1434
Saccharomyces cerevisiae YJM1439
Saccharomyces cerevisiae YJM1443
Saccharomyces cerevisiae YJM1444
Saccharomyces cerevisiae YJM1447
Saccharomyces cerevisiae YJM1450
Saccharomyces cerevisiae YJM1460
Saccharomyces cerevisiae YJM1463
Saccharomyces cerevisiae YJM1477
Saccharomyces cerevisiae YJM1478
Saccharomyces cerevisiae YJM1479
Saccharomyces cerevisiae YJM1526
Saccharomyces cerevisiae YJM1527
Saccharomyces cerevisiae YJM1549
Saccharomyces cerevisiae YJM1573
Saccharomyces cerevisiae YJM1574
Saccharomyces cerevisiae YJM1592
Saccharomyces cerevisiae YJM1615
Claviceps humidiphila
Claviceps humidiphila
Claviceps spartinae
Magnusiomyces tetraspermus NRRL Y-7288
Magnusiomyces ingens NRRL Y-17630
Magnusiomyces capitatus NRRL Y-17686
Pyrenochaeta sp. UM 256
Cryptococcus wingfieldii CBS 7118
Cryptococcus depauperatus CBS 7841
Cryptococcus depauperatus CBS 7855
Cryptococcus amylolentus CBS 6039
Kwoniella pini CBS 10737
Kwoniella bestiolae CBS 10118
Cryptococcus gattii VGII CBS 10090
Cryptococcus gattii E566
Cryptococcus gattii EJB2
Cryptococcus gattii VGII 99/473
Cryptococcus gattii VGIV IND107
Cryptococcus gattii VGII LA55
Cryptococcus gattii VGII CA1014
Cryptococcus gattii NT-10
Cryptococcus gattii CA1280
Cryptococcus gattii VGII Ram5
Cryptococcus gattii CA1873
Cryptococcus gattii Ru294
Cryptococcus gattii VGII MMRL2647
Cryptococcus amylolentus CBS 6273
Kwoniella heveanensis CBS 569
Kwoniella heveanensis BCC8398
Kwoniella dejecticola CBS 10117
Kwoniella mangroviensis CBS 8507
Kwoniella mangroviensis CBS 8886
Saccharomyces cerevisiae YJM1078
Talaromyces thailandensis
Penicillium chrysogenum NCPC10086
Melampsora pinitorqua Mpini7
Wallemia ichthyophaga EXF-994
Endocronartium harknessii PhW48OC
Flammulina velutipes KACC42780
Ascoidea asiatica
Cronartium comandrae C4
Cronartium quercuum f. sp. banksianae CqE3WM
Cronartium ribicola 11-2
Pyrenophora seminiperda CCB06
Hirsutella thompsonii MTCC3556
Hirsutella thompsonii MTCC6686
Rhodotorula sp. JG-1b
Pseudozyma hubeiensis SY62
Saccharomycopsis fodiens
Blumeria graminis f. sp. tritici JIW2
Blumeria graminis f. sp. tritici 94202
Termitomyces sp. J132
Colletotrichum tanaceti
Blumeria graminis f. sp. tritici Bgt#70
Clavispora lusitaniae MTCC 1001
Polychaeton citri CBS 116435
Lepidopterella palustris CBS 459.81
Peniophora sp. CONT
Cylindrobasidium torrendii FP15055 ss-10
Mycena galopus ATCC 62051
Wilcoxina mikolae CBS 423.85
Colletotrichum gloeosporioides 23
Linnemannia elongata AG-77
Sodiomyces alkalinus F11
Naganishia vishniacii ANT03-052
Sistotremastrum suecicum HHB10207 ss-3
Sistotremastrum niveocremeum HHB9708
Polyporus arcularius HHB13444
Zopfia rhizophila CBS 207.26
Piedraia hortae CBS 480.64
Exidia glandulosa HHB12029
Neolentinus lepideus HHB14362 ss-1
Daedalea quercina L-15889
Laetiporus sulphureus 93-53
Dissoconium aciculare CBS 342.82
Saccharata proteae CBS 121410
Lophiostoma macrostomum CBS 122681
Basidiobolus meristosporus CBS 931.73
Rhizopogon vinicolor AM-OR11-026
Pleomassaria siparia CBS 279.74
Melanomma pulvis-pyrius CBS 109.77
Dendrothele bispora CBS 962.96
Rhizoctonia solani AG-11
Dentiscutata heterogama
Penicillium subrubescens
Aspergillus niger SH-2
Lachnellula arida
Lachnellula cervina
Lachnellula hyalina
Lentinula edodes 135A
[Candida] golubevii
[Candida] thailandica
Metschnikowia cubensis
Metschnikowia cubensis
Cryomyces antarcticus CCFEE 534
Mycena kentingensis (nom. inval.)
Butyriboletus roseoflavus
Butyriboletus roseoflavus
Candida albicans Ca529L
Fusarium neocosmosporiellum
Fusarium neocosmosporiellum
Fusarium floridanum
Fusarium sp. AF-8
Fusarium sp. AF-4
Fusarium tuaranense
Fusarium sp. AF-6
Tortispora ganteri
Tortispora starmeri
Tortispora sangerardonensis
Boletus edulis BED1
Marasmius fiardii PR-910
Lentinus tigrinus ALCF2SS1-7
Lentinus tigrinus ALCF2SS1-6
Xylona heveae TC161
Calocera viscosa TUFC12733
Ophiocordyceps polyrhachis-furcata BCC 54312
Saccharomyces cerevisiae NRRL Y-12632
Kwoniella mangroviensis CBS 10435
Trichoderma virens FT-333
Trichoderma virens FT-333
Pseudopyrenochaeta lycopersici CRA-PAV_ER 1211
Saccharomyces cerevisiae NY1308
Glaciozyma antarctica PI12
Zygosaccharomyces bailii CLIB 213
Cryptococcus gattii VGII 2001/935-1
Lentinula edodes 135B
Choiromyces venosus 120613-1
Peterozyma xylosa
Peterozyma xylosa
Wickerhamomyces alni
Barnettozyma salicaria
Kockiozyma suomiensis
Cercospora citrullina
Saccharomyces cerevisiae M5
Saccharomyces sp. M14
Apiospora pterosperma
Apiospora malaysiana
Sporormia fimetaria CBS 119925
Rhizopus microsporus ATCC 52813
Aspergillus welwitschiae
Aspergillus welwitschiae
Aspergillus welwitschiae
Aspergillus welwitschiae
Saccharomyces sp. EDRL
Spathaspora arborariae UFMG-19.1A
Actinomortierella ambigua
Actinomortierella ambigua
Actinomortierella ambigua
Trichoderma reesei RUT C-30
Gonapodya prolifera JEL478
Ascoidea rubescens DSM 1968
Epichloe sp. AL9924
Patellaria atrata CBS 101060
Thielaviopsis euricoi
Colletotrichum sidae
Colletotrichum spinosum
Cercospora brassicicola
Diversispora epigaea
Dentiscutata erythropus
Pyricularia oryzae B157
Saccharomyces cerevisiae NAM34-4C
Saccharomyces cerevisiae IR-2
Aspergillus phoenicis ATCC 13157
Aspergillus niger ATCC 13496
Trametes coccinea BRFM310
Gyalolechia flavorubescens KoLRI002931
Calocera cornea HHB12733
Cladonia macilenta KoLRI003786
Papiliotrema laurentii RY1
Ordospora colligata OC4
Encephalitozoon cuniculi EcunIII-L
Zygosaccharomyces bailii ISA1307
Tolypocladium sp. Salcha MEA-2
Paecilomyces variotii No. 5
Cokeromyces recurvatus B5483
Mucor racemosus B9645
Rhizopus microsporus B9738
Mucor indicus B7402
Cunninghamella bertholletiae B7461
Conidiobolus incongruus B7586
Syncephalastrum monosporum B8922
Basidiobolus meristosporus B9252
Lichtheimia ramosa B5792
Mortierella alpina B6842
Umbelopsis isabellina B7317
Rhizopus microsporus var rhizopodiformus B7455
Mucor irregularis B7584
Basidiobolus heterosporus B8920
Lichtheimia corymbifera B2541
Saksenaea oblongispora B3353
Batrachochytrium salamandrivorans
Batrachochytrium salamandrivorans
Batrachochytrium salamandrivorans
Batrachochytrium salamandrivorans
Batrachochytrium salamandrivorans
Batrachochytrium salamandrivorans
Batrachochytrium salamandrivorans
Batrachochytrium salamandrivorans
Batrachochytrium salamandrivorans
Spraguea lophii 42_110
Penicillium roqueforti FM164
Diaporthe citriasiana
Diaporthe citriasiana
Diaporthe citrichinensis
Kalmanozyma brasiliensis GHG001
Zygosaccharomyces parabailii
Zygosaccharomyces pseudobailii
Lecanosticta acicola CBS 871.95
Fonsecaea erecta
Exutisphaerella laricina CBS 326.52
Mycosphaerella populi pn0402
Ramularia endophylla CBS 113265
Dothistroma pini CBS 116487
Nothophaeocryptopus gaeumannii CBS 267.37
Pseudocercospora pini-densiflorae CBS 125139
Mycosphaerella sp. PB-2012b Mex 2-1-2
Ogataea philodendri
Ogataea philodendri
Wickerhamomyces mucosus
Lignosus rhinocerotis TM02
Chalara longipes BDJ
Ophiocordyceps xuefengensis
Pochonia chlamydosporia 170
Moniliophthora roreri MCA 2997
Malassezia caprae
Malassezia equina
Ambrosiozyma oregonensis (nom. inval.)
Kuraishia capsulata CBS 1993
Cryptococcus gattii VGII CBS 7750
Sporothrix brunneoviolacea
Ophidiomyces ophidiicola
Saccharomyces bayanus NBRC1948
Aspergillus ruber CBS 135680
Austropuccinia psidii MF-1
Takashimella koratensis
Pseudogymnoascus sp. VKM F-3808
Moesziomyces aphidis DSM 70725
Sporothrix schenckii ATCC 58251
Aspergillus flavus AF70
Eremomyces bilateralis CBS 781.70
Dothidotthia symphoricarpi CBS 119687
Amniculicola lignicola CBS 123094
Morchella conica CCBAS932
Aspergillus campestris IBT 28561
Aspergillus steynii IBT 23096
Karstenula rhodostoma CBS 690.94
Aspergillus novofumigatus IBT 16806
Aspergillus ochraceoroseus IBT 24754
Massarina eburnea CBS 473.64
Cryptococcus neoformans var. neoformans XL280
Sporothrix schenckii 1099-18
Sporothrix brasiliensis 5110
Ophiocordyceps australis
Ophiocordyceps australis
Ophiocordyceps australis
Helminthosporium solani B-AC-16A
Suillus brevipes Sb2
Diplodia sapinea CMW 190
Macrolepiota fuliginosa MF-IS2
Cladonia metacorallifera KoLRI002260
Fusarium oxysporum f. sp. capsici
Fusarium oxysporum f. sp. capsici
Yarrowia bubula
Yarrowia bubula
Aspergillus parasiticus SU-1
Aspergillus parasiticus SU-1
Epichloe bromicola ATCC 200750
Balansia obtecta B249
Pyricularia oryzae HN19311
Pyricularia oryzae FJ81278
Epichloe baconii ATCC 200745
Epichloe amarillans E4668
[Candida] glabrata CCTCC M202019
Penicillium expansum T01
Coniochaeta ligniaria NRRL 30616
Plenodomus tracheiphilus IPT5
Rasamsonia emersonii CBS 393.64
Pneumocystis jirovecii RU7
Pneumocystis carinii B80
Pseudogymnoascus destructans M1379
Pseudogymnoascus pannorum var. pannorum M1372
Amanita jacksonii TRTC168611
Pyrrhoderma noxium OVT-YTM/97
Clathrus columnatus
Pyricularia oryzae MG01
Pseudogymnoascus sp. VKM F-3775
Pseudogymnoascus sp. VKM F-4246
Pseudogymnoascus sp. VKM F-4281 (FW-2241)
Pseudogymnoascus sp. VKM F-4513 (FW-928)
Pseudogymnoascus sp. VKM F-4514 (FW-929)
Pseudogymnoascus sp. VKM F-4515 (FW-2607)
Pseudogymnoascus sp. VKM F-4516 (FW-969)
Pseudogymnoascus sp. VKM F-4517 (FW-2822)
Pseudogymnoascus sp. VKM F-103
Pseudogymnoascus sp. VKM F-4518 (FW-2643)
Pseudogymnoascus sp. VKM F-4519 (FW-2642)
Pseudogymnoascus sp. VKM F-4520 (FW-2644)
Raffaelea quercus-mongolicae
Rhizoctonia solani 123E
Lanzia echinophila
Verticillium tricorpus MUCL 9792
Kluyveromyces dobzhanskii CBS 2104
fungal sp. ARF18
Saccharomyces pastorianus CBS 1503
Saccharomyces pastorianus CBS 1503
Saccharomyces pastorianus CBS 1503
Eremothecium coryli CBS 5749
Penicillium camemberti FM 013
Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces uvarum
Saccharomyces cerevisiae x Saccharomyces kudriavzevii x Saccharomyces uvarum
Rhizophagus irregularis DAOM 197198w
Rhizophagus irregularis DAOM 197198w
Rhizophagus irregularis DAOM 197198w
Rhizophagus irregularis DAOM 197198w
Rhizophagus irregularis DAOM 197198w
Rhizophagus irregularis DAOM 197198w
Rhizophagus irregularis DAOM 197198w
Sclerotinia borealis F-4128
Cetraspora pellucida
Cetraspora pellucida
Saccharomyces cerevisiae UFMG A-905
Macrophomina pseudophaseolina
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 77
Puccinia triticina Race 106
Brettanomyces bruxellensis LAMAP2480
Clarireedia homoeocarpa
Clarireedia homoeocarpa
Pseudogymnoascus sp. BL308
Pseudogymnoascus sp. BL549
Aspergillus fumigatus Z5
Pseudogymnoascus sp. VKM F-3557
Yarrowia lipolytica WSH-Z06
Phaeomoniella chlamydospora RR-HG1
Venturia pyrina ICMP 11032
Penicillium paneum FM227
Penicillium biforme FM169
Penicillium fuscoglaucum FM041
Penicillium carneum LCP05634
Penicillium nalgiovense FM193
Modicella reniformis
Pyricularia oryzae Mo-nwi-31
Pyricularia oryzae Mo-nwi-55
Umbelopsis isabellina NBRC 7884
Talaromyces atroroseus
Ochroconis constricta UM 578
Fonsecaea pedrosoi CBS 271.37
Rhinocladiella mackenziei CBS 650.93
Cladophialophora bantiana CBS 173.52
Fonsecaea multimorphosa CBS 102226
Hanseniaspora nectarophila
Yarrowia lipolytica PO1f
Colletotrichum fioriniae PJ7
Emergomyces pasteurianus Ep9510
Helicocarpus griseus UAMH5409
Polytolypa hystricis UAMH7299
Bimuria novae-zelandiae CBS 107.79
Gymnopus androsaceus JB14
Corynespora cassiicola Philippines
Hydnum rufescens UP504
Aspergillus neoniger CBS 115656
Aspergillus vadensis CBS 113365
Aspergillus japonicus CBS 114.51
Aspergillus piperis CBS 112811
Aspergillus eucalypticola CBS 122712
Aspergillus uvarum CBS 121591
Aspergillus ibericus CBS 121593
Aspergillus costaricaensis CBS 115574
Aspergillus sclerotiicarbonarius CBS 121057
Aspergillus fijiensis CBS 313.89
Aspergillus ellipticus CBS 707.79
Aspergillus heteromorphus CBS 117.55
Aspergillus aculeatinus CBS 121060
Magnusiomyces capitatus CNRMA 12.647
Aaosphaeria arxii
Aaosphaeria arxii CBS 175.79
Aspergillus niger CBS 101883
Aspergillus brunneoviolaceus CBS 621.78
Aspergillus sclerotioniger CBS 115572
Guyanagaster necrorhizus MCA 3950
Aspergillus homomorphus CBS 101889
Aspergillus violaceofuscus CBS 115571
Aspergillus saccharolyticus JOP 1030-1
Aspergillus indologenus CBS 114.80
Coniochaeta sp. PMI_546
Taphrina wiesneri JCM 22204
Taphrina deformans JCM 22205
Taphrina flavorubra JCM 22207
Taphrina populina JCM 22190
Corynespora cassiicola UM 591
Rhizoctonia solani AG-3 PT
Tuber microsphaerosporum
Amanita brunnescens Koide BX004
Amanita muscaria var. guessowii Koide BX008
Amanita polypyramis BW_CC
Volvariella volvacea WC 439
Amanita inopinata Kibby_2008
Colletotrichum nymphaeae SA-01
Paraphaeosphaeria sporulosa
Neobulgaria alba
Zygosaccharomyces sapae
Zygosaccharomyces sapae
Botrytis sinoallii
Ophiobolus disseminans
Deakozyma indianensis
Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum
Saccharomyces cerevisiae x Saccharomyces eubayanus x Saccharomyces uvarum
Talaromyces cellulolyticus
Talaromyces cellulolyticus
Aspergillus fumigatus var. RP-2014
Fusarium secorum
Beauveria rudraprayagi
Leptodontidium sp. 2 PMI_412
Flagelloscypha sp. PMI_526
Cadophora sp. DSE1049
Mitosporidium daphniae
Clavulina sp. PMI_390
Hypoxylon sp. E7406B
Nigrograna mackinnonii
Cercospora sesami
Trichoderma semiorbis
Macrocybe gigantea
Trichoderma atrobrunneum
Trichoderma guizhouense
Trichoderma lixii
Trichoderma simmonsii
Lizonia empirigonia
Trichoderma oligosporum
